"municipality_code","date","cand_count","votes","age","win","win_count","total_votes","vote_share","D2201","A1301","A1303","A1801","A6103","A6104","A6105","A6106","F1101","I6100","I5101","I5102","I5211","I5212","E2501","E3501","unemployment","per.capita.income","student.per.school.1","student.per.school.2","A6108","D320101","D3202","A5103","A5104","livable","density","revenue.per.capita","F2201","F2211","population","number.of.health.centers","lat","lon","shutdown.0304","shutdown.0316","shutdown.0406","shutdown.0410","shutdown.0416","shutdown.0422","shutdown.0511","shutdown.0601","X2020.1.25","X2020.1.26","X2020.1.27","X2020.1.28","X2020.1.29","X2020.1.30","X2020.1.31","X2020.2.1","X2020.2.2","X2020.2.3","X2020.2.4","X2020.2.5","X2020.2.6","X2020.2.7","X2020.2.8","X2020.2.9","X2020.2.10","X2020.2.11","X2020.2.12","X2020.2.13","X2020.2.14","X2020.2.15","X2020.2.16","X2020.2.17","X2020.2.18","X2020.2.19","X2020.2.20","X2020.2.21","X2020.2.22","X2020.2.23","X2020.2.24","X2020.2.25","X2020.2.26","X2020.2.27","X2020.2.28","X2020.2.29","X2020.3.1","X2020.3.2","X2020.3.3","X2020.3.4","X2020.3.5","X2020.3.6","X2020.3.7","X2020.3.8","X2020.3.9","X2020.3.10","X2020.3.11","X2020.3.12","X2020.3.13","X2020.3.14","X2020.3.15","X2020.3.16","X2020.3.17","X2020.3.18","X2020.3.19","X2020.3.20","X2020.3.21","X2020.3.22","X2020.3.23","X2020.3.24","X2020.3.25","X2020.3.26","X2020.3.27","X2020.3.28","X2020.3.29","X2020.3.30","X2020.3.31","X2020.4.1","X2020.4.2","X2020.4.3","X2020.4.4","X2020.4.5","X2020.4.6","X2020.4.7","X2020.4.8","X2020.4.9","X2020.4.10","X2020.4.11","X2020.4.12","X2020.4.13","X2020.4.14","X2020.4.15","X2020.4.16","X2020.4.17","X2020.4.18","X2020.4.19","X2020.4.20","X2020.4.21","X2020.4.22","X2020.4.23","X2020.4.24","X2020.4.25","X2020.4.26","X2020.4.27","X2020.4.28","X2020.4.29","X2020.4.30","X2020.5.1","X2020.5.2","X2020.5.3","X2020.5.4","X2020.5.5","X2020.5.6","X2020.5.7","X2020.5.8","X2020.5.9","X2020.5.10","X2020.5.11","X2020.5.12","X2020.5.13","X2020.5.14","X2020.5.15","X2020.5.16","X2020.5.17","X2020.5.18","X2020.5.19","X2020.5.20","X2020.5.21","X2020.5.22","X2020.5.23","X2020.5.24","X2020.5.25","X2020.5.26","X2020.5.27","X2020.5.28","X2020.5.29","X2020.5.30","X2020.5.31","X2020.6.1","X2020.6.2","X2020.6.3","X2020.6.4","X2020.6.5","X2020.6.6","X2020.6.7","X2020.6.8","X2020.6.9","X2020.6.10","X2020.6.11","X2020.6.12","X2020.6.13","X2020.6.14","X2020.6.15","X2020.6.16","X2020.6.17","X2020.6.18","X2020.6.19","X2020.6.20","X2020.6.21","X2020.6.22","X2020.6.23","X2020.6.24","X2020.6.25","X2020.6.26","X2020.6.27","X2020.6.28","X2020.6.29","X2020.6.30","X2020.7.1","X2020.7.2","X2020.7.3","X2020.7.4","X2020.7.5","X2020.7.6","X2020.7.7","X2020.7.8","X2020.7.9","X2020.7.10","X2020.7.11","X2020.7.12","X2020.7.13","X2020.7.14","X2020.7.15","X2020.7.16","X2020.7.17","X2020.7.18","X2020.7.19","X2020.7.20","X2020.7.21","X2020.7.22","X2020.7.23","X2020.7.24","X2020.7.25","X2020.7.26","X2020.7.27","X2020.7.28","X2020.7.29","X2020.7.30","X2020.7.31","X2020.8.1","X2020.8.2","X2020.8.3","X2020.8.4","X2020.8.5","X2020.8.6","X2020.8.7","X2020.8.8","X2020.8.9","X2020.8.10","pref","pop.2020","number.of.neighbors","health.center.id","altitude","prec_mean","shine_mean","tmean_mean","commuters","date.0304","age.0304","win_count.0304","date.0316","age.0316","win_count.0316","date.0406","age.0406","win_count.0406","date.0410","age.0410","win_count.0410","date.0416","age.0416","win_count.0416","date.0422","age.0422","win_count.0422","date.0511","age.0511","win_count.0511","date.0601","age.0601","win_count.0601","tokyo_march"
1211,"11/11/18",1,NA,55,1,3,NA,NA,-0.867500568,0.116974179,0.273588044,0.697776185,0.029838524,0.000870077,-3.119148259,-5.336847375,0.476136858,0.001788036,0.000137658,0.000440504,0.020373327,0.001514234,0.047529689,0.024647098,0.034988713,8.048342237,5.23998179,4.989298157,0.017839918,0.198834531,0.36111175,0.044112704,0.055343939,0.458471338,-0.277010274,6.504179278,0.124199387,0.160122529,10.46421701,1.609437912,43.98566851,144.2105415,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35039,3,188,30.501,778.8528761,1839.114159,5.894911504,-2.529947167,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,"11/11/18",55,3,NA
1212,"2/25/18",2,6784,61,1,1,12688,0.534678436,-1.139434283,0.103055668,0.338103596,0.776607713,0.03163674,0.001530084,-3.047497021,-7.929351525,0.510643085,0.002123142,0.000137887,0.000735396,0.023716505,0.001976375,0.040450493,0.021351478,0.047060897,7.933136567,5.150976779,5.429345629,0.014888612,0.168340678,0.315177825,0.04495542,0.056921633,0.174657534,-0.33479489,6.449032507,0.033108296,0.2034588,9.938613355,2.079441542,43.88563262,141.7556015,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20715,4,195,31.2979,1406.394025,1477.55,6.277358491,-2.514362852,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,"2/25/18",61,1,NA
1213,"7/1/18",1,NA,68,1,4,NA,NA,-0.261364764,0.129682697,0.257437607,0.824073592,0.043783324,0.001325715,-3.072578696,-6.712417955,0.464388058,0.001917579,7.54e-05,0.000533726,0.015373637,0.001322713,0.052720722,0.026063523,0.042684219,7.956826269,5.933460187,5.699104885,0.001998003,0.355539316,0.478494449,0.034561233,0.034019941,0.359385295,1.118243696,6.122422007,0.016577032,0.248785697,12.05083304,1.609437912,42.68226346,141.5795099,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,171242,4,176,30.1821,1367.237394,1708.051607,6.964467005,-2.379306492,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,"7/1/18",68,4,NA
1214,"4/21/19",3,9747,69,1,3,17861,0.545714126,-0.994252273,0.118306762,0.288757559,0.812094557,0.007256734,0.000412314,-4.661132795,-6.589751447,0.489692139,0.001127078,8.61e-05,0.000459321,0.014841821,0.000545444,0.044585243,0.023416742,0.049789503,8.027452667,4.933819697,4.742444565,0.002995509,0.167707366,0.416156483,0.03743175,0.04843937,0.41934679,-0.799008315,6.658526765,0.076027883,0.200259924,10.42243014,2.302585093,45.33247686,141.8282271,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33605,2,193,27.3259,1074.649343,1467.953047,5.514456392,-3.993005315,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,"4/21/19",69,3,NA
1215,"6/9/19",2,7267,66,1,1,13339,0.544793463,-1.347073648,0.085652268,0.384328196,0.462904276,0.105708704,0.001085305,-2.379016646,-7.405712748,0.458519644,0.001848266,0.000180091,0.00049525,0.019539868,0.000135068,0.033885751,0.019442644,0.048759705,7.876614636,4.987707789,4.656338473,-0.014098924,0.135469439,0.259067055,0.021525785,0.033746875,0.568115525,-0.251134388,6.548239872,0.142928237,0.208719021,9.955035814,2.197224577,43.33805174,141.8818276,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21058,6,154,31.4969,1262.646575,1583.85274,6.514041096,-1.609654997,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,"6/9/19",66,1,NA
1216,"2/26/17",1,NA,65,1,1,NA,NA,-1.347073648,0.075565549,0.436426819,0.486236032,0.074134642,0.001703461,-2.908107838,-7.291383692,0.441537204,0.001240353,0.000214072,0.000356786,0.030041387,0.001355787,0.029116245,0.017015035,0.050617284,7.775608442,5.293304825,4.757891273,-0.021223636,0.137888608,0.278586369,0.020535387,0.031683168,0.15842042,-1.847550639,6.648895812,0.104356307,0.274869961,9.488275093,2.302585093,43.425421,142.2015986,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13204,13,159,31.8824,1219.429239,1521.238696,5.004347826,-2.032847196,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,"2/26/17",65,1,NA
1217,"4/21/19",2,29565,70,1,4,51003,0.579671784,-0.616186139,0.112105839,0.270110083,0.906628204,0.230685699,0.002238138,-2.068919816,-6.07651552,0.462192049,0.001552248,5.04e-05,0.000571433,0.009865629,0.000672275,0.047821154,0.029726436,0.047904299,7.938401358,5.813427915,5.974092297,-0.109814866,0.27777407,0.37901217,0.043055847,0.038290541,0.89459921,1.848443887,5.930317072,0.027106959,0.179708398,11.69174088,1.386294361,43.1072961,141.5439011,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,119580,6,151,31.2101,1002.929353,1762.59005,7.275621891,-1.017422476,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,"4/21/19",70,4,NA
1218,"4/21/19",2,4183,51,1,1,6597,0.634076095,-1.560647748,0.075191355,0.447005853,0,0.118505178,0.000540297,-1.851214132,-5.759802675,0.427014858,0.002692165,0.000191131,0.000286697,0.046444954,0,0.032495582,0.016002356,0.056516238,7.783723613,4.70652268,5.099866428,0.04018179,0.078898572,0.230408463,0.026016101,0.036226193,0.282491531,-0.243011626,6.95486052,0.046267322,0.27246312,9.200895913,2.302585093,43.56790103,142.0628018,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9906,5,159,31.5951,1106.988406,1601.072464,6.04057971,-1.276315979,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,"4/21/19",51,1,NA
1219,"6/18/17",1,NA,63,1,3,NA,NA,-1.171182982,0.100783245,0.330217664,0.684668311,0.02596391,0.000778917,-3.671250483,-7.157605673,0.504911506,0.00157439,0.000221956,0.000355129,0.018111599,0.001686865,0.039511885,0.02186536,0.034110387,8.045667404,4.979029955,5.081404365,-0.0010005,0.155152307,0.31712766,0.034703321,0.04681546,0.210083427,-1.326607055,6.760803128,0.090239574,0.255279503,9.979614913,2.079441542,44.20318444,143.2926355,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21582,4,192,30.7546,835.231069,1701.833408,4.940868597,-2.939733291,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,"6/18/17",63,3,NA
1220,"9/10/17",1,NA,66,1,3,NA,NA,-1.30933332,0.103746108,0.374158883,0.584864919,0.048157075,0.000652807,-3.01674081,-7.953268132,0.493120418,0.001116808,5.17e-05,0.000671904,0.007649369,0,0.041761139,0.023464276,0.031873727,7.977615607,4.729913073,4.49088104,0,0.134215466,0.240969368,0.024360664,0.03474822,0.249977663,-1.775207025,6.773938781,0.181971179,0.174082255,9.828871759,2.079441542,44.11522761,142.5405289,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18562,9,165,31.6391,1191.245342,1489.774526,4.342291838,-2.322568514,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,"9/10/17",66,3,NA
1221,"4/15/18",1,NA,47,1,3,NA,NA,-1.30933332,0.118872212,0.302740292,0.649924263,0.035148719,0.000722941,-3.205980806,-7.098651083,0.510465437,0.003253182,0.000143323,0.000358307,0.024293239,0.000680784,0.04695091,0.022079617,0.03041543,7.94706627,5.087596335,5.027164596,0.004987542,0.136133463,0.267030986,0.046443333,0.053875716,0.370926756,-0.66289203,6.69832456,0.11587953,0.112123531,10.21379914,2.079441542,44.33951338,142.4593072,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27277,5,165,30.9755,1053.715854,1493.417247,4.866550523,-2.562027439,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,"4/15/18",47,3,NA
1222,"4/21/19",1,NA,68,1,2,NA,NA,-1.660731207,0.076465403,0.460665491,0,0.14874394,0.000440723,-1.847260066,-8.014776557,0.401829,0.00177758,0.000227687,0.000455373,0.033242259,0,0.031768278,0.018804018,0.067726899,7.813769554,4.916324615,4.394449155,0.008959741,0.082934289,0.282251812,0.034804952,0.039710348,0.18769007,-1.26222849,7.113941474,0.091176471,0.196176471,9.024251729,2.197224577,43.23976709,141.9927194,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8302,4,154,31.4189,1295.606481,1543.549074,5.840123457,-1.181026692,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,"4/21/19",68,2,NA
